"SKU","Price","Quantity","Product_ID","Product-ID-Type","Condition-Type","Condition-Note"
"286065502","65","52","B08J88ZRPX","ASIN","new","new"
"286065503","65","43","B08J86T6NC","ASIN","new","new"
"286065603","359.99","58","B08J87LF7B","ASIN","new","new"
"286065606","359.99","67","B08J88JSCD","ASIN","new","new"
"286065609","359.99","72","B08J88Z45W","ASIN","new","new"
"286065612","359.99","78","B08J85D83D","ASIN","new","new"
"286065801","279.99","26","B08J86Y28W","ASIN","new","new"
"286065802","279.99","79","B08J88NYR9","ASIN","new","new"
"286065803","279.99","70","B08J88ZY1B","ASIN","new","new"
"286065806","279.99","62","B08J854D1B","ASIN","new","new"
"286065809","279.99","34","B08J87KFD3","ASIN","new","new"
"286066103","84.99","96","B08J89VYFD","ASIN","new","new"
"286066106","84.99","81","B08J87VF1G","ASIN","new","new"
"286066109","84.99","99","B08J85VD2Z","ASIN","new","new"
"286066112","84.99","56","B08J86TRW4","ASIN","new","new"
"286066114","84.99","15","B08J87KFD2","ASIN","new","new"
"286066202","84.99","49","B08J878WVZ","ASIN","new","new"
"286066203","84.99","36","B08J85CW3N","ASIN","new","new"
"286066206","84.99","30","B08J88GKT6","ASIN","new","new"
"286066209","84.99","17","B08J87Y2TX","ASIN","new","new"
"286066302","84.99","99","B092DTSSMT","ASIN","new","new"
"286066303","84.99","43","B092DRDCLQ","ASIN","new","new"
"286066306","84.99","29","B092DN1YYQ","ASIN","new","new"
"286066309","84.99","36","B092DRDK8P","ASIN","new","new"
"286066312","84.99","37","B092DW2GRH","ASIN","new","new"
"286066314","84.99","26","B092DVKW72","ASIN","new","new"
"286066507","139.99","11","B08J85ZZ96","ASIN","new","new"
"286066509","139.99","35","B08J89QD8J","ASIN","new","new"
"286066510","139.99","68","B08J8484BH","ASIN","new","new"
"286066512","139.99","35","B08J8BNLH3","ASIN","new","new"
"286066514","139.99","11","B08J884N9N","ASIN","new","new"
"286066709","139.99","68","B08J87WT68","ASIN","new","new"
"286066712","139.99","55","B08J89TYCC","ASIN","new","new"
"286066713","139.99","20","B08J87LMKS","ASIN","new","new"
"286066906","139.99","24","B08J89CCM5","ASIN","new","new"
"286066907","139.99","62","B08J85CQ2K","ASIN","new","new"
"286066908","139.99","38","B08J87VF1F","ASIN","new","new"
"286066909","139.99","34","B08J8B3FFX","ASIN","new","new"
"286066910","139.99","37","B08J86P391","ASIN","new","new"
"286073801","349.99","14","B08J84957F","ASIN","new","new"
"286073802","349.99","66","B08J878KH5","ASIN","new","new"
"286073803","349.99","77","B08J86QC66","ASIN","new","new"
"286073806","349.99","89","B08J89812W","ASIN","new","new"
"286073809","349.99","73","B08J8BJ3ZM","ASIN","new","new"
"286073812","349.99","32","B08J87FK4J","ASIN","new","new"
"286074403","34.99","88","B089FLZ722","ASIN","new","new"
"286082803","529.99","24","B00NI1H8JY","ASIN","new","new"
"286082803","529.99","24","B00NI1H8JY","ASIN","new","new"
"286082806","529.99","63","B0BLBPGNRQ","ASIN","new","new"
"286082806","529.99","63","B0BLBPGNRQ","ASIN","new","new"
"286082809","529.99","79","B0BL9ZFSB5","ASIN","new","new"
"286082809","529.99","79","B0BL9ZFSB5","ASIN","new","new"
"286082812","529.99","52","B0BL928G4J","ASIN","new","new"
"286082812","529.99","52","B0BL928G4J","ASIN","new","new"
"286089402","269.99","43","B0C2VPHZR6","ASIN","new","new"
"286089403","269.99","84","B0C2VQ7Z7F","ASIN","new","new"
"286089406","269.99","79","B0C2VPFJVL","ASIN","new","new"
"286089409","269.99","99","B0C2VNN8QQ","ASIN","new","new"
"286089412","269.99","66","B0C2VRJRF6","ASIN","new","new"
"286089501","299.99","39","B0C2VSLXHP","ASIN","new","new"
"286089502","299.99","52","B0C2VQK6TF","ASIN","new","new"
"286089503","299.99","99","B0C2VPSGFH","ASIN","new","new"
"286089506","299.99","33","B0C2VS7Z95","ASIN","new","new"
"286089509","299.99","43","B0C2VV3T8J","ASIN","new","new"
"286089512","299.99","59","B0C2VRQQHW","ASIN","new","new"
"286089602","64.989999999999995","28","B08J877NSF","ASIN","new","new"
"286089603","64.989999999999995","60","B08J8868BN","ASIN","new","new"
"286089606","64.989999999999995","99","B08J87LMKR","ASIN","new","new"
"286089609","64.989999999999995","71","B08J88WYX4","ASIN","new","new"
"286089614","64.989999999999995","17","B08J87T2KJ","ASIN","new","new"
"286089702","64.989999999999995","33","B0C2VSGSSC","ASIN","new","new"
"286089703","64.989999999999995","14","B0C2VQM77B","ASIN","new","new"
"286089709","64.989999999999995","14","B0C2VSBM92","ASIN","new","new"
"286090903","34.99","99","B08J886KCC","ASIN","new","new"
"286090906","34.99","99","B08J88DL91","ASIN","new","new"
"286091003","29.99","99","B08J87BDPP","ASIN","new","new"
"286091006","29.99","99","B08J856FGW","ASIN","new","new"
"286095702","189.99","21","B08J85V72L","ASIN","new","new"
"286095703","189.99","99","B08J87ZJBH","ASIN","new","new"
"286095706","189.99","99","B08J7Y2NP8","ASIN","new","new"
"286095709","189.99","99","B08J87CHQN","ASIN","new","new"
"286095712","189.99","99","B08J876YJ8","ASIN","new","new"
"286095714","189.99","46","B08J89NWXS","ASIN","new","new"
"286095802","189.99","22","B08J88N86C","ASIN","new","new"
"286099006","49.99","11","B08GZDJV9N","ASIN","new","new"
"286135212","34.99","49","B092DT45GY","ASIN","new","new"
"286139602","189.99","24","B09H3C96VS","ASIN","new","new"
"286139609","189.99","39","B09H3CRLR1","ASIN","new","new"
"286139612","189.99","20","B09H3CD979","ASIN","new","new"
"286140002","249.99","14","B092DNVNZF","ASIN","new","new"
"286140003","249.99","99","B092DWGD6Y","ASIN","new","new"
"286140006","249.99","99","B092DRH2YV","ASIN","new","new"
"286140009","249.99","99","B092DVWL4W","ASIN","new","new"
"286140012","249.99","99","B092DTTQ79","ASIN","new","new"
"286140014","249.99","47","B092DSQDBP","ASIN","new","new"
"286140101","249.99","34","B093131Y3F","ASIN","new","new"
"286140102","249.99","99","B09312KJSB","ASIN","new","new"
"286140103","249.99","99","B09312JPTW","ASIN","new","new"
"286140106","249.99","99","B09315H898","ASIN","new","new"
"286140109","249.99","99","B09312FN65","ASIN","new","new"
"286140112","249.99","91","B093147RRJ","ASIN","new","new"
"286140114","249.99","19","B09313PTQM","ASIN","new","new"
"286140202","259.99","52","B095YZCM9S","ASIN","new","new"
"286140203","259.99","99","B095Z45272","ASIN","new","new"
"286140206","259.99","99","B095Z22JLD","ASIN","new","new"
"286140209","259.99","99","B095YZLVTY","ASIN","new","new"
"286140212","259.99","99","B095Z1PCZ8","ASIN","new","new"
"286140214","259.99","77","B095Z284FM","ASIN","new","new"
"286140303","259.99","25","B092DM36KB","ASIN","new","new"
"286140306","259.99","23","B092DPTQNS","ASIN","new","new"
"286140309","259.99","14","B092DRYQJF","ASIN","new","new"
"286140312","259.99","28","B092DT81LF","ASIN","new","new"
"286140314","259.99","15","B092FCMKQM","ASIN","new","new"
"286140403","149.99","30","B092DP4H7P","ASIN","new","new"
"286140406","149.99","18","B092DVGNZM","ASIN","new","new"
"286140409","149.99","29","B092DMC2TT","ASIN","new","new"
"286140412","149.99","29","B092DPNB8P","ASIN","new","new"
"286140414","149.99","15","B092DQXS67","ASIN","new","new"
"286141302","64.989999999999995","41","B09H3CB3GZ","ASIN","new","new"
"286141303","64.989999999999995","92","B09H3F3FTH","ASIN","new","new"
"286141306","64.989999999999995","22","B09H39RLJB","ASIN","new","new"
"286141309","64.989999999999995","39","B09H3CJQQ3","ASIN","new","new"
"286141312","64.989999999999995","71","B09H3C6JQY","ASIN","new","new"
"286141314","64.989999999999995","46","B09H3F3PWB","ASIN","new","new"
"286141402","64.989999999999995","92","B09H3BSM7R","ASIN","new","new"
"286141403","64.989999999999995","99","B09H3C5823","ASIN","new","new"
"286141406","64.989999999999995","90","B09H3DYY6F","ASIN","new","new"
"286141409","64.989999999999995","82","B09H3CNGRZ","ASIN","new","new"
"286141702","54.99","60","B09H3CWR8D","ASIN","new","new"
"286141703","54.99","99","B09H3BTXTR","ASIN","new","new"
"286141706","54.99","99","B09H3B6P64","ASIN","new","new"
"286141709","54.99","99","B09H3CNJC4","ASIN","new","new"
"286141712","54.99","99","B09H3DZZMD","ASIN","new","new"
"286141714","54.99","74","B09H3BQQW4","ASIN","new","new"
"286141715","54.99","42","B09H3CG3SD","ASIN","new","new"
"286163212","39.99","58","B09HHGWQNG","ASIN","new","new"
"286163214","39.99","12","B09HHJ8TKK","ASIN","new","new"
"286163614","159.99","15","B09HHJ1M9T","ASIN","new","new"
"286164512","99.99","34","B09HHGHJNX","ASIN","new","new"
"286164514","99.99","12","B09HHGHFSD","ASIN","new","new"
"286165503","39.99","64","B09HHHVLVH","ASIN","new","new"
"286165506","39.99","99","B09HHHTF7K","ASIN","new","new"
"286165509","39.99","99","B09HHGF49B","ASIN","new","new"
"286165512","39.99","39","B09HHLTDNF","ASIN","new","new"
"286165901","21.25","21","B09HHH5ZG3","ASIN","new","new"
"286165902","21.25","38","B09HHJLK75","ASIN","new","new"
"286165906","21.25","28","B09HHGLG9W","ASIN","new","new"
"286165909","21.25","54","B09HHJNZPJ","ASIN","new","new"
"286166402","74.989999999999995","64","B09HHKFVCZ","ASIN","new","new"
"286166403","74.989999999999995","99","B09HHJ199P","ASIN","new","new"
"286166406","74.989999999999995","99","B09HHGWHQB","ASIN","new","new"
"286166409","74.989999999999995","99","B09HHJRRGQ","ASIN","new","new"
"286166412","74.989999999999995","50","B09HHHZGFB","ASIN","new","new"
"286166414","74.989999999999995","18","B09HHG27G6","ASIN","new","new"
"286167206","34.99","35","B092DWDTL4","ASIN","new","new"
"286167209","34.99","13","B092DWLDXL","ASIN","new","new"
"286167302","34.99","35","B092DS8WY8","ASIN","new","new"
"286167303","34.99","52","B092DTHBXD","ASIN","new","new"
"286167306","34.99","55","B092DQZSTG","ASIN","new","new"
"286167309","34.99","47","B092DS7148","ASIN","new","new"
"286167312","34.99","18","B092DS287S","ASIN","new","new"
"286167601","119.99","41","B09HHL3QKB","ASIN","new","new"
"286167602","119.99","99","B09HHKMFD3","ASIN","new","new"
"286167603","119.99","99","B09HHJ4GNQ","ASIN","new","new"
"286167604","119.99","99","B09HHH476F","ASIN","new","new"
"286167701","84.99","55","B09FTKNMDN","ASIN","new","new"
"286167702","84.99","99","B09FTL3JNV","ASIN","new","new"
"286167703","84.99","99","B09FTLS73C","ASIN","new","new"
"286167704","84.99","99","B09FTMN27X","ASIN","new","new"
"286169902","479.99","41","B09HHJ8FSP","ASIN","new","new"
"286169903","479.99","67","B09HHGG8PH","ASIN","new","new"
"286169906","479.99","77","B09HHJ8KCN","ASIN","new","new"
"286169909","479.99","96","B09HHHJSVS","ASIN","new","new"
"286169912","479.99","46","B09HHGD4PC","ASIN","new","new"
"286170007","229.99","27","B0C342ZJXQ","ASIN","new","new"
"286170008","229.99","99","B0C3469MRL","ASIN","new","new"
"286170009","229.99","99","B0C345P8ZQ","ASIN","new","new"
"286170010","229.99","99","B0C347SC1G","ASIN","new","new"
"286170011","229.99","99","B0C342RRXZ","ASIN","new","new"
"286170012","229.99","99","B0C341X73W","ASIN","new","new"
"286170013","229.99","80","B0C343T27G","ASIN","new","new"
"286170112","229.99","20","B0BS3NYFM9","ASIN","new","new"
"286170206","229.99","26","B0BS3MJKKY","ASIN","new","new"
"286170207","229.99","48","B0BSLKVZVR","ASIN","new","new"
"286170208","229.99","69","B0BS3MJDG8","ASIN","new","new"
"286170209","229.99","59","B0BS3L8STP","ASIN","new","new"
"286170210","229.99","22","B0BSLL6XL6","ASIN","new","new"
"286170307","229.99","27","B0C5RKNTZ4","ASIN","new","new"
"286170308","229.99","94","B0C33ZZVK4","ASIN","new","new"
"286170309","229.99","99","B0C345V5GV","ASIN","new","new"
"286170310","229.99","99","B0C3433QPY","ASIN","new","new"
"286170311","229.99","99","B0C3448PLC","ASIN","new","new"
"286170312","229.99","99","B0C346NBGW","ASIN","new","new"
"286170313","229.99","68","B0C344M8RZ","ASIN","new","new"
"286170314","229.99","22","B0C342JBQ8","ASIN","new","new"
"286170405","229.99","34","B0C343CTWV","ASIN","new","new"
"286170406","229.99","99","B0C34533D8","ASIN","new","new"
"286170407","229.99","99","B0C345D8W6","ASIN","new","new"
"286170408","229.99","99","B0C344GJRQ","ASIN","new","new"
"286170409","229.99","99","B0C34375V1","ASIN","new","new"
"286170410","229.99","96","B0C34451VX","ASIN","new","new"
"286170411","229.99","30","B0C344JG35","ASIN","new","new"
"286189103","39.99","93","B092DSDZC1","ASIN","new","new"
"286189106","39.99","34","B092DT1VQB","ASIN","new","new"
"286189302","39.99","25","B092DPWHLF","ASIN","new","new"
"286189303","39.99","54","B092DTQV3P","ASIN","new","new"
"286189306","39.99","15","B092DR5RMY","ASIN","new","new"
"286189309","39.99","24","B092DTH41V","ASIN","new","new"
"286189312","39.99","28","B092DQ796S","ASIN","new","new"
"286189503","54.99","64","B092DSZDDP","ASIN","new","new"
"286189506","54.99","99","B092DQZW1L","ASIN","new","new"
"286189509","54.99","99","B092DS37LH","ASIN","new","new"
"286189512","54.99","99","B092DVKG1X","ASIN","new","new"
"286189514","54.99","42","B092DV6TCC","ASIN","new","new"
"286190102","74.989999999999995","25","B092DV67YR","ASIN","new","new"
"286190103","74.989999999999995","91","B092DTWSCS","ASIN","new","new"
"286190106","74.989999999999995","99","B092DRVKVD","ASIN","new","new"
"286190109","74.989999999999995","99","B092DV4XYJ","ASIN","new","new"
"286190112","74.989999999999995","99","B092DVL6SF","ASIN","new","new"
"286190114","74.989999999999995","40","B092DS9DVP","ASIN","new","new"
"286192502","89.99","22","B092DRRW2N","ASIN","new","new"
"286192503","89.99","62","B092DQJYCG","ASIN","new","new"
"286192506","89.99","48","B092DSBKMS","ASIN","new","new"
"286192509","89.99","59","B092DTK19X","ASIN","new","new"
"286192512","89.99","26","B092DTG1LD","ASIN","new","new"
"286192514","89.99","23","B092DTXS9Y","ASIN","new","new"
"286192806","34.99","12","B09HHFTP1D","ASIN","new","new"
"286192809","34.99","25","B09HHHQ2PK","ASIN","new","new"
"286263402","529.99","49","B09VTJ29TH","ASIN","new","new"
"286263403","529.99","99","B09VTJNLZW","ASIN","new","new"
"286263406","529.99","99","B09VTH5HBM","ASIN","new","new"
"286263409","529.99","99","B09VTL1GBM","ASIN","new","new"
"286263412","529.99","99","B09VTKZ8XF","ASIN","new","new"
"286263414","529.99","80","B09VTHL29X","ASIN","new","new"
"286263501","529.99","25","B09VTK7C8R","ASIN","new","new"
"286263502","529.99","99","B09VTKWCHR","ASIN","new","new"
"286263503","529.99","99","B09VTHBZT2","ASIN","new","new"
"286263506","529.99","99","B09VTL1WPQ","ASIN","new","new"
"286263509","529.99","99","B09VTK2RS1","ASIN","new","new"
"286263512","529.99","82","B09VTKF1NZ","ASIN","new","new"
"286263514","529.99","20","B09VTL67QM","ASIN","new","new"
"286263602","249.99","15","B09VTJH184","ASIN","new","new"
"286263603","249.99","99","B09VTKMBQK","ASIN","new","new"
"286263606","249.99","99","B09VTJWL87","ASIN","new","new"
"286263609","249.99","99","B09VTGYH1N","ASIN","new","new"
"286263612","249.99","99","B09VTHKJDF","ASIN","new","new"
"286263614","249.99","38","B09VTJQJHM","ASIN","new","new"
"286273803","199.99","60","B09VTJJMFS","ASIN","new","new"
"286273806","199.99","99","B09VTJ79N9","ASIN","new","new"
"286273809","199.99","99","B09VTKR74C","ASIN","new","new"
"286273812","199.99","99","B09VTHMZF9","ASIN","new","new"
"286273814","199.99","50","B09VTK4XBS","ASIN","new","new"
"286273901","199.99","24","B09VTJCBQX","ASIN","new","new"
"286273902","199.99","74","B09VTHVQC4","ASIN","new","new"
"286273903","199.99","99","B09VTLPKNK","ASIN","new","new"
"286273906","199.99","99","B09VTG3YXY","ASIN","new","new"
"286273909","199.99","90","B09VTJZBT5","ASIN","new","new"
"286273912","199.99","81","B09VTK8DS6","ASIN","new","new"
"286273914","199.99","21","B09VTK6SVH","ASIN","new","new"
"286274002","149.99","54","B09VTHF2TZ","ASIN","new","new"
"286274003","149.99","99","B09VTLLGX1","ASIN","new","new"
"286274006","149.99","99","B09VTL4MK4","ASIN","new","new"
"286274009","149.99","99","B09VTJ3SNH","ASIN","new","new"
"286274012","149.99","99","B09VTHYV5C","ASIN","new","new"
"286274014","149.99","84","B09VTKDHS8","ASIN","new","new"
"286274902","34.99","16","B09VTK385Z","ASIN","new","new"
"286274903","34.99","99","B09VTGM4MX","ASIN","new","new"
"286274906","34.99","99","B09VTLGYF1","ASIN","new","new"
"286274909","34.99","99","B09VTKD9HS","ASIN","new","new"
"286274912","34.99","99","B09VTJGRSX","ASIN","new","new"
"286274914","34.99","76","B09VTJKT6G","ASIN","new","new"
"286275003","34.99","60","B09VTJR9K5","ASIN","new","new"
"286275006","34.99","99","B09VTJKSFZ","ASIN","new","new"
"286275009","34.99","99","B09VTGWH3M","ASIN","new","new"
"286275012","34.99","99","B09VTK2L8Q","ASIN","new","new"
"286275014","34.99","61","B09VTK6H5B","ASIN","new","new"
"286275102","39.99","37","B09VTJK3HM","ASIN","new","new"
"286275103","39.99","99","B09VTLNCFS","ASIN","new","new"
"286275106","39.99","99","B09VTG5D1Z","ASIN","new","new"
"286275109","39.99","99","B09VTK1V6T","ASIN","new","new"
"286275112","39.99","99","B09VTJF6NL","ASIN","new","new"
"286275114","39.99","99","B09VTJ4QL5","ASIN","new","new"
"286275115","39.99","20","B09VTHDSMM","ASIN","new","new"
"286275116","39.99","23","B09VTHDXX4","ASIN","new","new"
"286275202","49.99","99","B09VTHVBYY","ASIN","new","new"
"286275203","49.99","99","B09VTH4VVN","ASIN","new","new"
"286275206","49.99","99","B09VTHBZT3","ASIN","new","new"
"286275209","49.99","99","B09VTK4DGV","ASIN","new","new"
"286275212","49.99","99","B09VTJ6J6N","ASIN","new","new"
"286275214","49.99","53","B09VTGWRYL","ASIN","new","new"
"286275303","44.99","59","B09VTGYSVX","ASIN","new","new"
"286275306","44.99","36","B09VTH7DMC","ASIN","new","new"
"286275309","44.99","51","B09VTGRBRT","ASIN","new","new"
"286275312","44.99","52","B09VTH8S3K","ASIN","new","new"
"286275314","44.99","26","B09VTGV11M","ASIN","new","new"
"286275403","39.99","26","B09VTK1RY5","ASIN","new","new"
"286275406","39.99","30","B09VTHXJN6","ASIN","new","new"
"286275409","39.99","35","B09VTL1VF5","ASIN","new","new"
"286275412","39.99","42","B09VTJZNSQ","ASIN","new","new"
"286275414","39.99","31","B09VTJ2XHP","ASIN","new","new"
"286275502","64.989999999999995","24","B09VTJZ1DK","ASIN","new","new"
"286275503","64.989999999999995","99","B09VTJ478V","ASIN","new","new"
"286275506","64.989999999999995","99","B09VTJML9D","ASIN","new","new"
"286275509","64.989999999999995","99","B09VTGJ55Z","ASIN","new","new"
"286275512","64.989999999999995","92","B09VTKBFLK","ASIN","new","new"
"286275514","64.989999999999995","49","B09VTH5CFC","ASIN","new","new"
"286275603","69.989999999999995","54","B09VTJ7JZC","ASIN","new","new"
"286275606","69.989999999999995","26","B09VTL8QCM","ASIN","new","new"
"286275612","69.989999999999995","47","B09VTHQCD7","ASIN","new","new"
"286275614","69.989999999999995","49","B09VTHP35P","ASIN","new","new"
"286275616","69.989999999999995","12","B09VTHTBHY","ASIN","new","new"
"286275702","69.989999999999995","69","B09VTJ9C3J","ASIN","new","new"
"286275703","69.989999999999995","99","B09VTG87CK","ASIN","new","new"
"286275706","69.989999999999995","66","B09VTH7DMB","ASIN","new","new"
"286275709","69.989999999999995","43","B09VTJZ6Y4","ASIN","new","new"
"286275712","69.989999999999995","54","B09VTL4Q37","ASIN","new","new"
"286275714","69.989999999999995","15","B09VTHGM44","ASIN","new","new"
"286275802","29.99","35","B09VTKMTR8","ASIN","new","new"
"286275803","29.99","99","B09VTLC354","ASIN","new","new"
"286275806","29.99","99","B09VTHDX8D","ASIN","new","new"
"286275809","29.99","99","B09VTJ2XHN","ASIN","new","new"
"286275812","29.99","99","B09VTHQHTY","ASIN","new","new"
"286275814","29.99","75","B09VTJ6DKN","ASIN","new","new"
"286275902","34.99","21","B09VTH3DD9","ASIN","new","new"
"286275903","34.99","62","B09VTLG8B8","ASIN","new","new"
"286275906","34.99","90","B09VTGF21Z","ASIN","new","new"
"286275909","34.99","83","B09VTHV28N","ASIN","new","new"
"286275912","34.99","55","B09VTKR2VB","ASIN","new","new"
"286275914","34.99","32","B09VTJRKQR","ASIN","new","new"
"286276002","39.99","67","B09VTJ7FQS","ASIN","new","new"
"286276003","39.99","99","B09VTFMW28","ASIN","new","new"
"286276006","39.99","99","B09VTJ8GDD","ASIN","new","new"
"286276009","39.99","99","B09VTHZTMV","ASIN","new","new"
"286276012","39.99","99","B09VTGPBPN","ASIN","new","new"
"286276014","39.99","43","B09VTK4DGS","ASIN","new","new"
"286276102","34.99","40","B09VTH3HXS","ASIN","new","new"
"286276103","34.99","99","B09VTJ29TJ","ASIN","new","new"
"286276106","34.99","99","B09VTJN1XS","ASIN","new","new"
"286276109","34.99","99","B09VTGZDLD","ASIN","new","new"
"286276112","34.99","99","B09VTHD43W","ASIN","new","new"
"286276114","34.99","89","B09VTGV11L","ASIN","new","new"
"286276202","44.99","24","B09VTHFKQC","ASIN","new","new"
"286276203","44.99","41","B09VTL9GDM","ASIN","new","new"
"286276206","44.99","83","B09VTHH5LR","ASIN","new","new"
"286276209","44.99","50","B09VTHWJ7D","ASIN","new","new"
"286276212","44.99","99","B09VTHCB44","ASIN","new","new"
"286276214","44.99","63","B09VTK6Q35","ASIN","new","new"
"286276403","34.99","93","B09VTLB45P","ASIN","new","new"
"286276406","34.99","99","B09VTL6WXS","ASIN","new","new"
"286276409","34.99","99","B09VTKD4NX","ASIN","new","new"
"286276412","34.99","99","B09VTH333D","ASIN","new","new"
"286276414","34.99","99","B09VTKX9B2","ASIN","new","new"
"286276503","39.99","18","B09VTH9ZJX","ASIN","new","new"
"286276506","39.99","99","B09VTJ3RQM","ASIN","new","new"
"286276509","39.99","99","B09VTKT546","ASIN","new","new"
"286276512","39.99","99","B09VTJV4LP","ASIN","new","new"
"286276514","39.99","61","B09VTJ2YVD","ASIN","new","new"
"286276602","99.99","34","B09VTK72JW","ASIN","new","new"
"286276603","99.99","99","B09VTJ1KFS","ASIN","new","new"
"286276606","99.99","99","B09VTK61FP","ASIN","new","new"
"286276609","99.99","99","B09VTJQJHL","ASIN","new","new"
"286276612","99.99","99","B09VTK4DGT","ASIN","new","new"
"286276614","99.99","55","B09VTL2881","ASIN","new","new"
"286276703","34.99","25","B09VTJGP58","ASIN","new","new"
"286276706","34.99","81","B09VTJGVG8","ASIN","new","new"
"286276709","34.99","99","B09VTK9X7J","ASIN","new","new"
"286276712","34.99","99","B09VTKYQ1W","ASIN","new","new"
"286276714","34.99","79","B09VTGTGTJ","ASIN","new","new"
"286276902","44.99","27","B09VTHDPSQ","ASIN","new","new"
"286276903","44.99","99","B09VTK1R4L","ASIN","new","new"
"286276906","44.99","99","B09VTK84V7","ASIN","new","new"
"286276909","44.99","99","B09VTJ8BBX","ASIN","new","new"
"286276912","44.99","99","B09VTFZ4L3","ASIN","new","new"
"286276914","44.99","56","B09VTLMMQW","ASIN","new","new"
"286277109","29.99","15","B09VTJQMH8","ASIN","new","new"
"286277309","39.99","30","B09VTJLCDG","ASIN","new","new"
"286277312","39.99","34","B09VTGZLCD","ASIN","new","new"
"286277506","44.99","25","B09VTJVZXL","ASIN","new","new"
"286277509","44.99","42","B09VTGTGGG","ASIN","new","new"
"286277512","44.99","34","B09VTHNK6X","ASIN","new","new"
"286277601","26.99","12","B09VTKNSYV","ASIN","new","new"
"286277701","69.989999999999995","19","B09VTGXGJM","ASIN","new","new"
"286277702","69.989999999999995","77","B09VTH3DD7","ASIN","new","new"
"286277703","69.989999999999995","99","B09VTWF46N","ASIN","new","new"
"286277706","69.989999999999995","99","B09VTL4971","ASIN","new","new"
"286277709","69.989999999999995","99","B09VTFV884","ASIN","new","new"
"286277712","69.989999999999995","77","B09VTHHWTQ","ASIN","new","new"
"286277714","69.989999999999995","25","B09VTKCF6P","ASIN","new","new"
"286277802","69.989999999999995","48","B09VTGZHMS","ASIN","new","new"
"286277803","69.989999999999995","79","B09VTHW7XM","ASIN","new","new"
"286277806","69.989999999999995","97","B09VTJTRN6","ASIN","new","new"
"286277809","69.989999999999995","89","B09VTJBFZS","ASIN","new","new"
"286277812","69.989999999999995","57","B09VTK6J69","ASIN","new","new"
"286277814","69.989999999999995","19","B09VTJFGTD","ASIN","new","new"
"286277901","89.99","47","B09VTH6PGF","ASIN","new","new"
"286277902","89.99","99","B09VTJ15MW","ASIN","new","new"
"286277903","89.99","99","B09VTJDLH7","ASIN","new","new"
"286277906","89.99","99","B09VTKJ3RH","ASIN","new","new"
"286277909","89.99","99","B09VTK6SJ3","ASIN","new","new"
"286277912","89.99","99","B09VTKXD41","ASIN","new","new"
"286277914","89.99","35","B09VTHGCXS","ASIN","new","new"
"286278902","44.99","34","B09VTJ2BGN","ASIN","new","new"
"286278903","44.99","91","B09VTHSQYT","ASIN","new","new"
"286278906","44.99","99","B09VTKGGWX","ASIN","new","new"
"286278909","44.99","99","B09VTHXSCQ","ASIN","new","new"
"286278912","44.99","67","B09VTJBTZK","ASIN","new","new"
"286278914","44.99","22","B09VTJZFJK","ASIN","new","new"
"286279103","44.99","20","B09VTJLTCX","ASIN","new","new"
"286279106","44.99","99","B09VTJTLJ1","ASIN","new","new"
"286279109","44.99","99","B09VV1RWW1","ASIN","new","new"
"286279112","44.99","99","B09VTL9Y8B","ASIN","new","new"
"286279114","44.99","50","B09VTJ3SNG","ASIN","new","new"
"286280701","299.99","54","B09VTLBJT2","ASIN","new","new"
"286280702","299.99","97","B09VTGRBRS","ASIN","new","new"
"286280703","299.99","64","B09VTJ15MS","ASIN","new","new"
"286280706","299.99","52","B09VTKNHV2","ASIN","new","new"
"286280712","299.99","18","B09VTJB5YG","ASIN","new","new"
"286280801","179.99","29","B09VTK2SB6","ASIN","new","new"
"286280802","179.99","71","B09VTJYZWQ","ASIN","new","new"
"286280803","179.99","99","B09VTHFHFW","ASIN","new","new"
"286280806","179.99","99","B09VTH79JG","ASIN","new","new"
"286280809","179.99","99","B09VTJFPL1","ASIN","new","new"
"286280812","179.99","98","B09VTHNK6Y","ASIN","new","new"
"286280814","179.99","39","B09VTH6D7Y","ASIN","new","new"
"286280815","179.99","12","B09VTH8R89","ASIN","new","new"
"286281601","149.99","34","B09VTJZP7M","ASIN","new","new"
"286281602","149.99","80","B09VTJYCGG","ASIN","new","new"
"286281603","149.99","99","B09VTK5WTS","ASIN","new","new"
"286281606","149.99","99","B09VTH9XH6","ASIN","new","new"
"286281609","149.99","99","B09VTK2J5L","ASIN","new","new"
"286281612","149.99","88","B09VTJSSHL","ASIN","new","new"
"286281614","149.99","25","B09VTKDJ7V","ASIN","new","new"
"286283702","259.99","11","B0BDSCTV6M","ASIN","new","new"
"286283703","259.99","61","B0BDSDS4VQ","ASIN","new","new"
"286283706","259.99","99","B0BDSBSRVZ","ASIN","new","new"
"286283709","259.99","99","B0BDSCWG2R","ASIN","new","new"
"286283712","259.99","99","B0BDSDXRL6","ASIN","new","new"
"286283714","259.99","60","B0BDS88L99","ASIN","new","new"
"286283801","259.99","33","B0BDS8MTJ5","ASIN","new","new"
"286283802","259.99","99","B0BDSCP1WV","ASIN","new","new"
"286283803","259.99","99","B0BDS9X5K4","ASIN","new","new"
"286283806","259.99","99","B0BDSB78KW","ASIN","new","new"
"286283809","259.99","87","B0BDSBM4L3","ASIN","new","new"
"286283812","259.99","30","B0BDSBRGVD","ASIN","new","new"
"286284302","429.99","20","B0BDSFXD5H","ASIN","new","new"
"286284303","429.99","65","B0BDSF8DVV","ASIN","new","new"
